ID,Incidence
17bbf1d,4581.1452509457595
c81cc59,4044.3640679827367
a11a275,3590.9903111645544
814f04c,3703.977879827784
6abe1b8,4301.455863840092
da0e6a8,4771.624857019895
ee2a31e,4556.59919323292
2055a80,4019.818010269897
8fdd1e8,3566.4442534517148
cf9ca45,3828.4009084641293
a38a128,4425.878892476438
f99e392,4896.04788565624
8d91e08,4681.022221869265
3a5e13a,4144.2410389062425
a92d8a9,3690.86728208806
eeb67df,3193.8510881020047
95782e1,3791.329072114313
f2415c7,4261.498065294116
2423025,4046.4724015071406
27df248,3509.691218544118
53e301a,3056.3174617259356
e356faa,3757.5348267031077
78bf9cb,4355.012810715416
cb404e7,4825.181803895219
1ab14cb,4610.156140108244
d80ac7e,4073.374957145221
493becc,3620.0012003270385
38e2a89,3970.160431792465
8fed3c2,4567.638415804773
237a1f6,5037.807408984576
2e0ce4f,4822.781745197601
769f318,4286.000562234578
0486128,3832.6268054163957
915e47c,4085.727070402354
d2cad09,4683.205054414662
16698d4,5153.374047594465
bfe174a,4938.34838380749
9f96595,4401.567200844467
629cb5d,3948.193444026285
010a375,4239.418604423554
982580c,4836.896588435862
76c0dd5,5307.065581615665
075df2a,5092.03991782869
c49d6f5,4555.258734865667
937193c,4101.884978047485
ff8178e,4408.453187498788
009b792,5005.931171511096
bc14e30,5476.100164690899
6cdc5d9,5261.074500903924
8caad1f,4724.293317940901
3f42f90,4270.919561122719
1c81cb3,4545.913180381263
5a4a47e,5143.391164393572
6c2a8fa,5613.560157573374
24718b3,5398.534493786399
125784e,4861.7533108233765
f17688a,4408.379554005194
5ac3100,4678.462247462652
e37c2c3,5275.9402314749605
79f8305,5746.109224654763
7aaf0d9,5531.083560867788
2674aa3,4994.302377904765
e32bd5b,4540.928621086583
1814427,4804.423579183087
fc2850e,5401.901563195395
a372567,5872.070556375198
a2bb60d,5657.044892588223
2014fce,5120.2637096252
99fd4b3,4666.889952807018
f38fb98,5205.653243083507
dc94af5,5803.131227095815
5450f08,6273.300220275618
70afe40,6058.274556488643
56d4cf8,5521.49337352562
78a28c0,5068.119616707438
13d46be,5236.013102981291
ad2616c,5833.491086993599
b497065,6303.660080173402
10410fa,6088.634416386427
8d2cd13,5551.853233423404
188b356,5098.479476605222
2cd369c,5316.488319123717
10206a2,5913.966303136025
91bf3e6,6384.135296315828
ebaffe0,6169.109632528853
c1e2b10,5632.32844956583
5899256,5178.954692747648
6adcdc4,5646.045642808138
0e8d54e,6243.523626820446
0bcb7c0,6713.692620000249
f91616e,6498.666956213274
0903bfe,5961.885773250251
4ed6542,5508.512016432069
2930c6c,5557.166060936375
62fa7c9,6154.644044948684
31154c3,6624.813038128486
3caee94,6409.787374341511
5d99570,5873.006191378488
6df31c4,5419.632434560306
a40c575,5626.308547350112
901eafd,6223.786531362421
fb6d509,6693.955524542223
dacebb8,6478.929860755248
b51d6b2,5942.1486777922255
c6fec4f,5488.774920974043
5ad11f6,5862.331452793034
8ff3d00,6459.809436805343
93d172e,6929.978429985145
2920675,6714.95276619817
90c1b37,6178.171583235147
e54953c,5724.797826416965
413461a,5976.2262977332575
1b4d6b2,6573.704281745566
a144f4c,7043.873274925369
ebaee1e,6828.847611138393
1edc88a,6292.066428175371
c9b66c8,5838.692671357188
f4feb9d,6009.537156355334
7ef1f98,6607.015140367643
ba415d2,7077.1841335474455
a503bc9,6862.15846976047
a155ae0,6325.377286797448
3c09780,5872.003529979265
e237dfa,6154.982934790896
3d594eb,6752.460918803205
43ed96b,7222.629911983007
04e5fb5,7007.604248196032
2a27a05,6470.823065233009
c39b801,6017.449308414827
fd881a0,2687.6060984788055
a1a3641,3285.084082491114
072d1c5,3755.2530756709166
25a41fe,3540.2274118839414
d31dea4,3003.4462289209187
e505318,2550.0724721027364
af0392c,2648.1899738369684
44752bd,3245.6679578492767
85f865b,3715.8369510290795
9fafc3b,3500.8112872421043
b596581,2964.0301042790816
c3bc166,2510.6563474608993
1b94497,2750.3840267330816
f4c528b,3347.86201074539
64d3624,3818.0310039251926
f2cc9e8,3603.0053401382174
a0d4e19,3066.2241571751947
43a1f14,2612.8504003570124
b6faf44,2843.6220798950817
d67fa4e,3441.10006390739
91b1a56,3911.269057087193
2bd5ba6,3696.2433933002176
4ec84ce,3159.462210337195
fc273e0,2706.0884535190125
ac2e29f,2940.723771558056
793b0ae,3538.201755570364
e7a688d,4008.370748750167
044d71e,3793.3450849631918
8936e40,3256.563902000169
2bbfa34,2803.1901451819867
13ef427,3158.88839930392
d00e3ff,3756.366383316228
ba3ce97,4226.535376496031
939194e,4011.5097127090557
6667289,3474.728529746033
50d0a63,3021.3547729278507
662f7d8,3215.789436108462
cf2f36d,3813.26742012077
e22d811,4283.436413300573
8d79951,4068.4107495135977
8aec6e8,3531.629566550575
187c670,3078.2558097323927
fcfdc71,3377.589090917987
f73e8ff,3975.0670749302953
a251d89,4445.236068110098
7c76260,4230.210404323123
d9bd1a8,3693.4292213601
b6bb878,3240.055464541918
0206db6,3449.555304600741
90f5783,4047.033288613049
0d6b10c,4517.202281792852
bb2c8ed,4302.176618005877
97e41ed,3765.395435042854
ff810a4,3312.0216782246716
b9a7cd2,3584.4802872816217
7cc70ec,4181.95827129393
9024261,4652.127264473733
29a885c,4437.101600686758
19ac7af,3900.320417723735
70692b1,3446.9466609055526
53e02a1,3598.9404257480637
ad27f64,4196.418409760372
970ea49,4666.587402940175
0d45c94,4451.5617391532
f641c89,3914.780556190177
99fed41,3461.4067993719946
3473d0f,3596.073055307439
28f6bf5,4193.551039319747
89e754e,4663.72003249955
2f56e8b,4448.694368712575
b6dd8d5,3911.913185749552
0acb707,3458.53942893137
e5f7f5f,3551.018309070816
06136b1,4148.496293083124
4649a28,4618.665286262927
4e74ac1,4403.639622475952
24b55ad,3866.858439512929
ad78de5,3413.484682694747
04b5808,3665.617239819374
88917e1,4263.095223831682
267e59a,4733.264217011485
d108987,4518.23855322451
e9ec841,3981.457370261487
45c22fd,3528.083613443305
bcdb1ef,3695.4275925911497
93ce972,4292.905576603458
63e1c01,4763.074569783261
afc5364,4548.048905996286
550cbaf,4011.267723033263
fb2acc4,3557.8939662150806
ec9388b,3638.065487244603
a9145f1,4235.543471256911
e5b3a0a,4705.712464436714
7b7725f,4490.686800649739
8ebebcf,3953.905617686716
8dc9457,3500.531860868534
88d24dc,4145.196989069751
a610d85,4742.674973082059
35b8343,5212.843966261862
bf0a3c4,4997.818302474887
d0b2596,4461.037119511864
f9d46b9,4007.663362693682
5ffd7e1,4320.552937149536
351c827,4918.030921161844
9594a79,5388.199914341647
ed89f40,5173.174250554672
7d681aa,4636.393067591649
b4a4d24,4183.019310773467
210b377,4489.765034614742
7623502,5087.24301862705
8ba85fe,5557.412011806853
3896a67,5342.386348019878
ee24efb,4805.605165056855
4669f60,4352.231408238673
6894dc4,4686.71315834811
93e7d2d,5284.191142360418
80ae8c3,5754.360135540221
416a426,5539.334471753245
f33523c,5002.553288790223
126f82d,4549.17953197204
9a8ba45,4807.4496036337805
a1f91e7,5404.927587646089
af10ed0,5875.096580825892
f271df5,5660.070917038916
1fe3b48,5123.289734075894
a4615bc,4669.915977257711
4bcf457,5559.675210477319
2310dda,6157.153194489627
a5b3ce3,6627.32218766943
2531708,6412.2965238824545
64f84c5,5875.515340919432
1bdc33b,5422.1415841012495
8d6250d,5984.560901531484
5cf50cc,6582.038885543792
043ec93,7052.207878723595
4809ee9,6837.18221493662
e966a41,6300.401031973597
9c69d4a,5847.027275155415
776f8c1,6115.021079007653
1077ac0,6712.499063019961
de1dec7,7182.668056199764
f4058e8,6967.6423924127885
79d0466,6430.861209449766
344041f,5977.487452631583
7188c07,6061.358884357294
a5d2fa4,6658.836868369603
c4873ac,7129.005861549405
343f2f2,6913.98019776243
537ae62,6377.199014799407
66bbc04,5923.825257981225
739123c,6418.455361406843
59ba538,7015.933345419151
8569843,7486.102338598954
55e1798,7271.076674811979
7d59400,6734.295491848956
b83baad,6280.921735030774
08de83a,7096.85404963998
06fb43f,7694.332033652288
33a2633,8164.501026832091
11c8ada,7949.475363045116
2122ea5,7412.694180082093
e488a74,6959.320423263911
f4f3fc5,7267.663800249167
98ba478,7865.141784261476
91fc5ea,8335.310777441278
e4b7bff,8120.285113654303
269d5f5,7583.50393069128
5e87ed3,7130.130173873098
08803d3,7438.596633237903
520bc05,8036.074617250211
dc92e6d,8506.243610430014
7232204,8291.217946643039
94d431f,7754.436763680016
4583c62,7301.063006861834
900f72c,7324.465613063687
47090d9,7921.943597075995
54e4df0,8392.112590255798
3a78b58,8177.086926468823
a299005,7640.3057435058
f9554af,7186.931986687618
b8515dc,4985.6562171325495
6bba15b,5583.134201144858
e16a3c6,6053.303194324661
90c82ac,5838.277530537685
52c8be2,5301.496347574663
8ae0253,4848.12259075648
380f046,2457.540060031635
417fe30,3055.0180440439435
2169b3b,3525.1870372237463
2d029d1,3310.161373436771
7bf6309,2773.3801904737484
42f87b4,2320.006433655566
3d28bae,2004.9240399766422
95067c9,2602.4020239889505
652c089,3072.5710171687533
7647779,2857.545353381778
f100720,2320.7641704187554
d0eb27d,1867.390413600573
300de3d,3830.841600792861
9cece62,4428.319584805169
1eb9792,4898.488577984972
1df5085,4683.462914197997
5cbb637,4146.681731234974
0ffe6eb,3693.3079744167917
c3faade,3640.5261650639295
e35507c,4238.004149076238
ebee31c,4708.173142256041
dbda5c9,4493.147478469065
ae68cdb,3956.3662955060427
ad87bf0,3502.9925386878604
9ac146e,2187.838408485841
5e0f27c,2785.316392498149
927d69a,3255.485385677952
b8a5d4d,3040.4597218909767
be4deab,2503.678538927954
7819852,2050.3047821097716
6ca1ab2,3264.7404828733706
cbb99f0,3862.218466885679
0e8bee5,4332.387460065482
1be9f88,4117.3617962785065
047a439,3580.580613315484
095755d,3127.2068564973015
7d2e092,3218.200589637534
a9d71c5,3815.6785736498423
b0ef410,4285.847566829645
b16a2d8,4070.82190304267
f5209bf,3534.040720079647
29a2b6f,3080.666963261465
28cc22e,3003.1759698234964
93bb035,3600.6539538358047
0ff10e6,4070.8229470156075
44d130a,3855.7972832286323
3dc02c6,3319.0161002656096
b98a08f,2865.6423434474273
2b1ad0e,3962.96970638982
2bb68ae,4560.4476904021285
fb02738,5030.616683581931
8a32d2b,4815.591019794956
0b82138,4278.809836831933
5e3b8d7,3825.436080013751
193ad73,3744.8965552044683
929f4e3,4342.374539216777
06c9666,4812.543532396579
b5864a4,4597.517868609604
ed4c6b5,4060.7366856465815
f26eb37,3607.362928828399
aaf9992,3800.3495978679566
4894d11,4397.827581880265
ffae623,4867.996575060068
60f1482,4652.9709112730925
6b461b9,4116.18972831007
b8840c4,3662.8159714918875
b4350db,3622.308080816554
1ebd5c0,4219.786064828862
b46962a,4689.955058008665
b0df938,4474.92939422169
c32a0bf,3938.1482112586673
ad4a2ac,3484.774454440485
9f13744,3856.664494831377
bb2781d,4454.142478843685
8c2549d,4924.311472023488
27a839f,4709.285808236513
3b3bcf2,4172.50462527349
7effe57,3719.130868455308
0aa8c36,3726.1832136571174
0f9c072,4323.661197669426
4918c10,4793.8301908492285
535d33c,4578.804527062253
7513dcc,4042.0233440992306
79205a9,3588.6495872810483
1ec612f,2325.6784595318604
665c96f,2923.1564435441687
d50c6d6,3393.3254367239715
e1db582,3178.2997729369963
f227a61,2641.5185899739736
6be9aeb,2188.1448331557913
5160b3d,2903.736243921012
9d446cf,3501.21422793332
e023963,3971.383221113123
d0e2efe,3756.357557326148
168f283,3219.576374363125
f0315fd,2766.2026175449428
b8b94e6,4231.2300416718645
d18570d,4828.708025684173
d6db55b,5298.8770188639755
92c0daf,5083.851355077
c0973b2,4547.070172113978
e01af88,4093.6964152957953
f6308d8,4584.318100862758
4f45bfb,5181.796084875066
39ba29e,5651.965078054869
045f712,5436.939414267894
51d94c4,4900.158231304871
1e7114e,4446.784474486689
6c64c1b,4737.779801204393
3f4d998,5335.257785216701
472ce0c,5805.426778396504
1c54eb4,5590.401114609529
0654cbb,5053.619931646506
6e9cff8,4600.246174828324
7048243,4879.309336981678
b5bbdb4,5476.787320993986
dfe56db,5946.956314173789
0b668b5,5731.930650386814
1ad6a59,5195.149467423791
5e1e1b5,4741.775710605609
1c8035b,4977.5595586658455
35c9161,5575.037542678154
fb3e42c,6045.206535857957
6d32358,5830.180872070981
aca11ac,5293.399689107959
2ab2a00,4840.025932289776
8ca228a,5182.355718789127
0630751,5779.833702801436
af8d359,6250.0026959812385
3896c31,6034.977032194263
3a94cc2,5498.195849231241
a3000be,5044.822092413058
680a394,5459.297083569196
f633fc6,6056.775067581504
f68f65d,6526.944060761307
5fa3e62,6311.918396974332
d038b89,5775.137214011309
4789d8d,5321.763457193127
4582512,5369.100227858493
2bd5207,5966.578211870801
456d1a1,6436.747205050604
4733310,6221.721541263629
ab52d54,5684.940358300606
aecda2c,5231.566601482424
bd7dc26,5683.154651630612
26bd45b,6280.63263564292
3be0180,6750.801628822723
83ef4b3,6535.7759650357475
cd8bf7e,5998.994782072725
f6b232b,5545.6210252545425
1439902,5979.489740024466
efe2a55,6576.967724036775
e9be2e6,7047.136717216577
293eff9,6832.111053429602
8f873d6,6295.329870466579
9dad691,5841.956113648397
761b987,6002.120565018442
b00e6e7,6599.59854903075
92c9e6d,7069.767542210553
209894d,6854.741878423578
e3c2224,6317.960695460555
3213ea1,5864.586938642373
8689412,6140.289203993772
9ae5ae5,6737.767188006081
0e9d117,7207.9361811858835
a961b17,6992.910517398908
0488a30,6456.1293344358855
98a47c7,6002.755577617703
5ec6f0d,6214.811561790935
6cdd701,6812.2895458032435
558b14c,7282.458538983046
7e973f9,7067.432875196071
3ca68ee,6530.651692233048
822cea2,6077.277935414866
a4b0162,2294.7161860839115
302d8cb,2892.1941700962198
5758c54,3362.3631632760225
ce52a0e,3147.3374994890473
9ee5f69,2610.5563165260246
a77723b,2157.1825597078423
fb6c009,2379.4391897724418
e1bbdaf,2976.91717378475
05435e8,3447.086166964553
208d647,3232.0605031775776
0540725,2695.279320214555
6271537,2241.9055633963726
0015a2d,2616.5651996113593
f43af6c,3214.0431836236676
457d9e5,3684.2121768034704
5f55fae,3469.186513016495
73b59df,2932.4053300534724
88208e2,2479.03157323529
37796fd,2307.2445325190492
b499644,2904.7225165313575
16e83be,3374.8915097111603
b20c73e,3159.865845924185
abc5fbc,2623.0846629611624
796cc6f,2169.71090614298
980e147,2635.0222275713168
e24abe7,3232.500211583625
8ef3ba1,3702.669204763428
a19a474,3487.6435409764526
875594a,2950.86235801343
d44ef2b,2497.4886011952476
c13ec0f,2783.4065022229624
1e05299,3380.8844862352707
8e3f62b,3851.0534794150735
c7d850d,3636.0278156280983
19069c4,3099.2466326650756
836a2f4,2645.8728758468933
e9c7e93,2976.2489623397996
514817b,3573.726946352108
9366f7a,4043.8959395319107
e750482,3828.8702757449355
c76478a,3292.0890927819128
9dbe199,2838.7153359637305
5b4b054,2030.9283911877137
20dd7a3,2628.406375200022
73a67aa,3098.575368379825
cd46512,2883.5497045928496
206ac29,2346.768521629827
5f76aae,1893.3947648116446
6b86d03,2181.8457218214753
61f2379,2779.3237058337836
eac1241,3249.4926990135864
4b2a86f,3034.467035226611
939150e,2497.6858522635885
e08ca3d,2044.3120954454062
0f1020f,16092.589158387651
b278717,16690.06714239999
84862a6,17160.236135579733
ba14c9e,16945.210471792816
2aaeaa8,16408.429288829764
6cd0340,15955.055532011582
02dc52f,4079.4172364773112
23eae23,4676.8952204896195
45cc14a,5147.064213669422
47945a7,4932.038549882447
afbebd9,4395.257366919424
34c51ca,3941.883610101242
ec2a1e7,3306.3930811682367
74c1fba,3903.871065180545
1a1c7a4,4374.040058360348
db49687,4159.014394573373
4c9a69e,3622.23321161035
02f0fbf,3168.8594547921675
a14536d,4476.503388664452
e4544a8,5073.981372676761
d4a9625,5544.150365856563
3c4f957,5329.124702069588
deb2089,4792.3435191065655
de0f481,4338.969762288383
33ae310,-1747.187373628607
316af48,-1149.7093896162987
bf3ec58,-679.5403964364959
acf9be2,-894.5660602234711
e251e77,-1431.3472431864939
053edf6,-1884.7210000046762
e48bdaa,3899.090955151507
8be8457,4496.568939163815
b3c0d78,4966.737932343618
9719996,4751.712268556643
c84c805,4214.93108559362
19e2490,3761.557328775438
908f18c,3984.816317802266
