ID,Incidence
9b375a0,-5163544.107397214
68e4a96,-5163669.164282724
89b9241,-5164402.677003771
05c79d9,-5165014.65643274
5c825db,298293.10805829614
b9e498c,299095.56473077834
60895de,299844.438095212
f5cfb0a,299719.381209746
8363c20,298985.86848858
cb7a4a3,298373.8890598193
4cc27bd,-2657730.523900591
c43f8b3,-2656928.0672261864
689a8af,-2656179.1938585937
4092aca,-2656304.2507551014
6bb2b7e,-2657037.763472393
49276dd,-2657649.742896132
e82d3eb,-977092.8487532288
fa9d74c,-976290.3920786902
d2f7027,-975541.518711336
52dadec,-975666.5756076351
f6a42a9,-976400.0883252546
9301297,-977012.0677489936
e390ed9,-7355150.7904712185
495c3ec,-7354348.333796814
0f6a44d,-7353599.460429415
9509b6f,-7353724.517325655
aeed999,-7354458.030043244
0c3b4fb,-7355070.009466998
2187382,1905217.0784971267
0cb37bd,1906019.5351785943
095a94a,1906768.4085529223
4ba2ebb,1906643.351650156
22a1bcb,1905909.8389325216
f53493d,1905297.8595071137
e0929cc,437226.4121237099
834618e,438028.8688052371
2d50839,438777.74217955023
84c14e8,438652.6852767691
4529661,437919.17255910486
8ba2c39,437307.1931337118
87079ae,-644018.4954412803
438ff1c,-643216.0387597829
0c2f158,-642467.1653854251
755b4ae,-642592.2222882658
b6d2c41,-643325.7350059003
af14618,-643937.7144313082
9ea1b14,1646877.2972872406
ef7ae73,1647679.7539653108
f9569e3,1648428.6273395047
a1ca768,1648303.5704357103
3774bea,1647570.0577206984
8b6872c,1646958.078301236
cbad409,1341367.8549941853
89387b9,1342170.3116722554
baa37ae,1342919.1850464493
397e0ae,1342794.128142655
1894aa7,1342060.615427643
f52ecfb,1341448.6360081807
9708875,546803.9530520663
40ce2dc,547606.4097301364
9e86ad6,548355.2831043303
53426d9,548230.2262005359
2f30ecc,547496.7134855241
9d0482e,546884.7340660617
7a90863,-655573.1122801527
a222508,-654770.6556020826
457799c,-654021.7822278887
eeb34b0,-654146.8391316831
6df2fc5,-654880.351846695
b1d9a16,-655492.3312661573
afd2c53,-579204.8477494419
06991bb,-578402.3910713717
94e53cf,-577653.5176971778
e7d4a10,-577778.5746009722
5d3e109,-578512.0873159841
c02b98e,-579124.0667354465
da27ff6,-1121892.6795933694
409d597,-1121090.2229146734
e76c65e,-1120341.349543102
2a6a894,-1120466.4064488336
0a5999f,-1121199.9191607013
0afd027,-1121811.8985776901
f982966,-1797182.2633526027
c5cff8c,-1796379.8066745326
aca3a7b,-1795630.9333003387
1d3cebf,-1795755.990204133
ec7fcc8,-1796489.502919145
c642027,-1797101.4823386073
6f4e16d,-152957.86455844343
8cbfd5c,-152155.40787970275
ebec1c2,-151406.53450689465
a293fd7,-151531.59140972048
4003359,-152265.10412346572
f2168a5,-152877.08354447782
5350ec2,1857255.8649144247
f654396,1858058.3215924948
0841eb5,1858807.1949666888
97d55fa,1858682.1380628943
28751c5,1857948.6253478825
10611eb,1857336.6459284201
779c31a,-1684178.0546928048
1ca6d63,-1683375.5980147347
5308adb,-1682626.7246405408
72aca77,-1682751.7815443352
2de2077,-1683485.294259347
c386017,-1684097.2736788094
4644019,412348.2681595534
755df05,413150.7248381749
9d314e3,413899.59821189195
216c726,413774.5413086787
f661616,413041.02859360725
8b31800,412429.04917404056
2b337b9,-3310703.5101136193
e0b2889,-3309901.053393714
2aff575,-3309152.180040978
6e12e5f,-3309277.2369234264
0dfeed6,-3310010.749651812
a5b56ed,-3310622.7290933803
0aeb368,-673768.111158587
ca4019d,-672965.6544353887
c9ab59b,-672216.7810840234
d8520d0,-672341.837966688
caa0336,-673075.3506940529
379219b,-673687.3301354721
47c9d81,-8469619.04273621
5ced535,-8468816.586006373
f084d05,-8468067.712660715
fa2061e,-8468192.76955755
b07f33e,-8468926.282271251
a77b481,-8469538.261720017
0434a3d,-1986790.9965104014
ca691f9,-1985988.5397804976
def157f,-1985239.6664346084
d6dd9b4,-1985364.7233325243
ec2a679,-1986098.2360467315
1a23cc5,-1986710.215495117
a4d7800,-2408693.1247889996
95e64ba,-2407890.6680599004
fcc0004,-2407141.7947144285
7ab2b5f,-2407266.851611346
73f5474,-2408000.3643245846
ece0bef,-2408612.3437760025
1bc4433,-13806498.137124255
505b02b,-13805695.680444896
972b512,-13804946.807075694
ce48e10,-13805071.86397811
a33b551,-13805805.376689479
71a8e05,-13806417.356120951
16465c1,-912845.7837558389
4551fa3,-912043.3270765468
96d907a,-911294.4537074938
1059061,-911419.5106097311
83389f9,-912153.0233210325
70ca270,-912765.0027525872
132c243,-4975181.613242157
7ad868d,-4974379.15656288
be2b8ca,-4973630.283195704
68ec7ba,-4973755.340095788
02dabd6,-4974488.852807254
2f3fd0e,-4975100.832240067
73142ee,-5829420.504279576
43486df,-5828618.047551833
af17a9d,-5827869.174204558
d801988,-5827994.231093593
78c10fb,-5828727.743813351
b22ef7f,-5829339.723250054
ef24e7f,-2703895.05891899
d197d26,-2703092.6021913663
77c6ece,-2702343.7288438976
070e6f1,-2702468.785732627
9efaf4c,-2703202.298452772
019a08e,-2703814.2778891623
21b1c9f,-1653566.7457269877
986c331,-1652764.2890511379
a51f3ed,-1652015.4156875834
31fe347,-1652140.4725782499
27a2ab0,-1652873.9852983877
bdcedec,-1653485.9647204876
006856b,-5371434.696061805
51928a1,-5370632.239386089
75fa097,-5369883.366022654
55f7e1a,-5370008.422913261
2bdd35e,-5370741.935633324
8025e9f,-5371353.915055484
56ffb40,-4388718.26947581
615a480,-4387915.812801436
769630a,-4387166.939433932
aceb872,-4387291.996330157
1567e81,-4388025.509047717
1565b10,-4388637.4884715155
97eca49,-1986819.0838648304
76d8335,-1986016.6271902919
5496be4,-1985267.7538229078
079fd33,-1985392.8107193112
3b7babe,-1986126.3234367967
830f896,-1986738.3028604463
4ef308c,3222745.671420157
f1215b9,3223548.1280945614
e54d0c4,3224297.00146199
e7feb07,3224171.944565721
c42d89c,3223438.43184831
0fa8ee1,3222826.4524244815
e443efe,-2010250.0716443062
4a8adff,-2009447.6149628088
75476dc,-2008698.7415884659
ef3f196,-2008823.798491247
bbdd023,-2009557.3112089112
11dabcc,-2010169.2906342447
6bd66a0,134460.7514230758
4891d81,135263.2081045285
7e695bf,136012.0814788863
09fd59d,135887.02457613498
42c09bd,135153.51185842603
584d418,134541.5324330777
01063a6,-4124832.5642030686
a032ab9,-4124030.107521601
64e02f3,-4123281.234147243
1dfb4ad,-4123406.291050084
aff7030,-4124139.8037676886
9d4e995,-4124751.7831930667
1d239e0,1309997.5149788111
924bc5a,1310799.9716568813
c3722df,1311548.8450310752
2c0a3cf,1311423.7881272808
87ab97d,1310690.275412269
1096910,1310078.2959928066
55fa901,-2113287.161332175
c1702cb,-2112484.704654105
e379504,-2111735.831279911
783e057,-2111860.8881837055
6d10917,-2112594.4008987173
93adacb,-2113206.3803181797
db7a6a3,-6000440.7605281025
570d4b6,-5999638.303849466
8850167,-5998889.430477835
dfc13a5,-5999014.487383641
9e85e80,-5999748.000095464
5a2934c,-6000359.979512408
4e98783,391566.6216099039
cd95ada,392369.07828861475
4305cd1,393117.95166023076
8baf2e1,392992.8947544843
f5d29f8,392259.3820426166
551ee64,391647.4026256427
85c2a82,-1089281.198156871
e9289d8,-1088478.7414788008
261f78e,-1087729.8681076467
56a3744,-1087854.9250110239
fd69d2c,-1088588.4377220422
c5d7282,-1089200.417141296
a4d4650,-952553.758997485
8b2731a,-951751.3023192957
6802d71,-951002.4289481863
98213c0,-951127.4858515784
218ebe2,-951860.9985626861
fb93b5f,-952472.9779818505
f2f536b,-1773062.0641346946
14860e7,-1772259.6074566692
f7e2f1b,-1771510.734085545
d674788,-1771635.7909889668
c6bad08,-1772369.3036999553
5589c38,-1772981.2831191793
287c19b,-3451956.5274897143
3e194a5,-3451154.070813507
02b3ba7,-3450405.197441444
ae0cb88,-3450530.254342139
eebcb26,-3451263.7670544237
cded2ab,-3451875.746474795
21ca46d,-735112.3367630392
6385b09,-734309.8800868914
f155189,-733561.0067147091
afd775c,-733686.0636155829
d8537a6,-734419.5763277784
65c81b1,-735031.5557482243
c75a1da,-1476682.999210924
16e7d3f,-1475880.5425347313
e3922f4,-1475131.6691626832
328e50f,-1475256.7260634229
7428a25,-1475990.2387756333
bf3ce63,-1476602.2181961536
a4dfe68,2187392.427047506
7935657,2188194.8837232664
1b6013b,2188943.7570975497
d302f61,2188818.7001953647
bc251c8,2188085.1874824986
b0676ac,2187473.208061591
c112573,-2395558.3583042547
ea12f66,-2394755.901628472
9e7b3f6,-2394007.0282544047
62b0529,-2394132.0851563513
de655f6,-2394865.5978691354
0aa57c8,-2395477.5772902295
dcaf397,-34864572.24565423
8d8a8fa,-34863769.78889731
5e78b01,-34863020.915570006
51509f1,-34863145.972463176
7320d87,-34863879.48518193
85ae3ce,-34864491.46459964
5eba476,3465017.611428745
a44f659,3465820.068186216
27ebf99,3466568.941516407
39b5598,3466443.884619534
ded1b3a,3465710.371899955
6daa2bc,3465098.39247863
469db6d,43458091.47618157
f215fb3,43458893.93293738
537c41e,43459642.80627222
cfc80d2,43459517.749375686
976698e,43458784.236652255
a9f3eea,43458172.25723234
40f420c,3363478.242465742
039d32c,3364280.6992296875
ab64c01,3365029.5725593716
5583069,3364904.515657313
07f551e,3364171.002939075
04ca339,3363559.02350989
e4e2915,1989066.9731700867
4506929,1989869.4299401566
394a10b,1990618.303267844
26d6c16,1990493.2463607714
15ead00,1989759.7336459383
540bba4,1989147.7542160898
8298c39,-2626152.394575618
7f9ddec,-2625349.937794186
77a3906,-2624601.064471416
90f3ebc,-2624726.121388927
f7b1542,-2625459.6340999827
bb10131,-2626071.613514565
9eed0c2,-2933279.074705906
700a6a8,-2932476.6179312468
baa3dc5,-2931727.7446050346
76a3c2a,-2931852.8015179634
9e2e0d2,-2932586.3142391965
e850603,-2933198.293652244
ec35891,-3332314.496140346
61a2588,-3331512.0393589586
b74092b,-3330763.166035682
3770bbc,-3330888.222953692
14f6dcf,-3331621.735665135
f523f4c,-3332233.715081595
1382ee5,-3062977.118236974
6aedba6,-3062174.6614466235
80d1c37,-3061425.788130775
17bbf1d,-3061550.845030628
c81cc59,-3062284.3577427566
a11a275,-3062896.3371776417
814f04c,-3439510.5254811794
6abe1b8,-3438708.0686927587
da0e6a8,-3437959.1953838766
ee2a31e,-3438084.252271846
2055a80,-3438817.764989361
8fdd1e8,-3439429.7444183454
cf9ca45,-3236085.478815615
a38a128,-3235283.0219845623
f99e392,-3234534.1487120986
8d91e08,-3234659.2055345178
3a5e13a,-3235392.7182605043
a92d8a9,-3236004.6977322847
eeb67df,-4488231.9280915335
95782e1,-4487429.471269667
f2415c7,-4486680.597998671
2423025,-4486805.654822044
27df248,-4487539.167543218
53e301a,-4488151.147024848
e356faa,-4387599.405123301
78bf9cb,-4386796.948308483
cb404e7,-4386048.075034551
1ab14cb,-4386173.131854087
d80ac7e,-4386906.644582391
493becc,-4387518.624060348
38e2a89,-2809922.404298447
8fed3c2,-2809119.9475684613
237a1f6,-2808371.074219547
2e0ce4f,-2808496.1310910806
769f318,-2809229.6438287273
0486128,-2809841.623265572
915e47c,-2444623.5088431686
d2cad09,-2443821.0521169156
16698d4,-2443072.1787657067
bfe174a,-2443197.2356359363
9f96595,-2443930.748374559
629cb5d,-2444542.7278120443
010a375,-2135971.2196527496
982580c,-2135168.762921013
76c0dd5,-2134419.889573589
075df2a,-2134544.9464434683
c49d6f5,-2135278.4591812193
937193c,-2135890.4386206344
ff8178e,-2043250.1636071429
009b792,-2042447.706877157
bc14e30,-2041698.8335236087
6cdc5d9,-2041823.8904090896
8caad1f,-2042557.403153561
3f42f90,-2043169.3825773522
1c81cb3,-2839961.0071411952
5a4a47e,-2839158.5504126474
6c2a8fa,-2838409.677056536
24718b3,-2838534.7339423746
125784e,-2839268.2466874644
f17688a,-2839880.226111099
5ac3100,-2544232.3550309986
e37c2c3,-2543429.8983004093
79f8305,-2542681.0249465704
7aaf0d9,-2542806.0818322077
2674aa3,-2543539.5945769325
e32bd5b,-2544151.5740005374
1814427,2554871.027596757
fc2850e,2555673.4843181595
a372567,2556422.357685074
a2bb60d,2556297.3007901683
2014fce,2555563.7880569473
99fd4b3,2554951.808635652
f38fb98,-2574851.4966140166
dc94af5,-2574049.039891146
5450f08,-2573300.1665325686
70afe40,-2573425.2234234586
56d4cf8,-2574158.7361633703
78a28c0,-2574770.71557983
13d46be,-444539.1404838562
ad2616c,-443736.6837641448
b497065,-442987.81040364504
10410fa,-443112.8672944233
8d2cd13,-443846.38003347814
188b356,-444458.3594497293
2cd369c,-963010.0282602906
10206a2,-962207.5715350285
91bf3e6,-961458.6981762275
ebaffe0,-961583.7550660521
c1e2b10,-962317.2678079307
5899256,-962929.247223191
6adcdc4,-2796312.0326103717
0e8d54e,-2795509.575887151
0bcb7c0,-2794760.702528201
f91616e,-2794885.759417616
0903bfe,-2795619.2721590474
4ed6542,-2796231.251575567
2930c6c,-6166347.178138472
62fa7c9,-6165544.721415259
31154c3,-6164795.848056875
3caee94,-6164920.90494591
5d99570,-6165654.417686246
6df31c4,-6166266.397101201
a40c575,-1759219.8270083591
901eafd,-1758417.3702850267
fb6d509,-1757668.4969285056
dacebb8,-1757793.553817451
b51d6b2,-1758527.066558294
c6fec4f,-1759139.0459724292
5ad11f6,-3133010.1866992638
8ff3d00,-3132207.7299742624
93d172e,-3131458.856616758
2920675,-3131583.913506344
90c1b37,-3132317.426247798
e54953c,-3132929.405661963
413461a,164164.90828000754
1b4d6b2,164967.36500570178
a144f4c,165716.23836489022
ebaee1e,165591.18147331476
1edc88a,164857.66873347014
c9b66c8,164245.68931799382
f4feb9d,-924893.093814157
7ef1f98,-924090.6370906904
ba415d2,-923341.7637312785
a503bc9,-923466.8206212297
a155ae0,-924200.3333673105
3c09780,-924812.3127777502
e237dfa,-2347290.5395567566
3d594eb,-2346488.082834244
43ed96b,-2345739.209476635
04e5fb5,-2345864.2663641423
2a27a05,-2346597.779109396
c39b801,-2347209.758520566
fd881a0,-3002559.5426496267
a1a3641,-3001757.0859309584
072d1c5,-3001008.2125702724
25a41fe,-3001133.2694585547
d31dea4,-3001866.782195337
e505318,-3002478.7616300285
af0392c,-5461605.396508656
44752bd,-5460802.939792775
85f865b,-5460054.066437274
9fafc3b,-5460179.123316325
b596581,-5460912.636059396
c3bc166,-5461524.6154867485
1b94497,-9530147.169525623
f4c528b,-9529344.712810487
64d3624,-9528595.839455977
f2cc9e8,-9528720.896334007
a0d4e19,-9529454.409078285
43a1f14,-9530066.388505854
b6faf44,-4009498.326976791
d67fa4e,-4008695.870258495
91b1a56,-4007946.9969055355
2bd5ba6,-4008072.0537965
4ec84ce,-4008805.5665257126
fc273e0,-4009417.5459671468
ac2e29f,-3559972.361548364
793b0ae,-3559169.9048291147
e7a688d,-3558421.03147652
044d71e,-3558546.088366337
8936e40,-3559279.601098314
2bbfa34,-3559891.5805355683
13ef427,-3631524.306103684
d00e3ff,-3630721.849383928
ba3ce97,-3629972.976029828
939194e,-3630098.032919042
6667289,-3630831.545652315
50d0a63,-3631443.5250896662
662f7d8,-949513.8614073992
cf2f36d,-948711.4046805725
e22d811,-947962.5313274488
8d79951,-948087.5882375464
8aec6e8,-948821.1009593904
187c670,-949433.0803975388
fcfdc71,-775992.7239473239
f73e8ff,-775190.2672174722
a251d89,-774441.3938664123
7c76260,-774566.4507711753
d9bd1a8,-775299.9635001346
b6bb878,-775911.9429346845
0206db6,-2838028.195887223
90f5783,-2837225.7391537055
0d6b10c,-2836476.8658089116
bb2c8ed,-2836601.922711283
97e41ed,-2837335.435443796
ff810a4,-2837947.414868936
b9a7cd2,-3489105.4654799327
7cc70ec,-3488303.0087542906
9024261,-3487554.1354044825
29a885c,-3487679.19230897
19ac7af,-3488412.7050389126
70692b1,-3489024.6844528466
53e02a1,-3586919.75443127
ad27f64,-3586117.29770758
970ea49,-3585368.4243561476
0d45c94,-3585493.4812585115
f641c89,-3586226.993988663
99fed41,-3586838.973404169
3473d0f,-2494321.776597537
28f6bf5,-2493519.3198760077
89e754e,-2492770.446525924
2f56e8b,-2492895.5034264475
b6dd8d5,-2493629.016158052
0acb707,-2494240.995567657
e5f7f5f,-3203090.8384852037
06136b1,-3202288.3817643896
4649a28,-3201539.5084131286
4e74ac1,-3201664.5653206483
24b55ad,-3202398.0780439004
ad78de5,-3203010.057460971
04b5808,7022247.245168805
88917e1,7023049.701902293
267e59a,7023798.575256698
d108987,7023673.518354662
e9ec841,7022940.005615622
45c22fd,7022328.02620358
bcdb1ef,-2922737.163128458
93ce972,-2921934.706394866
63e1c01,-2921185.833036326
afc5364,-2921310.8899305835
550cbaf,-2922044.4026722237
fb2acc4,-2922656.38208583
ec9388b,-2668023.95271492
a9145f1,-2667221.49599047
e5b3a0a,-2666472.62264172
7b7725f,-2666597.679543756
8ebebcf,-2667331.1922748312
8dc9457,-2667943.171688631
88d24dc,3503235.623388745
a610d85,3504038.080112979
35b8343,3504786.9534641877
bf0a3c4,3504661.8965599313
d0b2596,3503928.383830525
f9d46b9,3503316.404414043
5ffd7e1,1740480.4330692962
351c827,1741282.889794074
9594a79,1742031.7631482556
ed89f40,1741906.7062386796
7d681aa,1741173.1935129613
b4a4d24,1740561.2140913159
210b377,-541110.8505014479
7623502,-540308.3937801346
8ba85fe,-539559.5204286501
3896a67,-539684.5773358569
ee24efb,-540418.0900626928
4669f60,-541030.0694780648
6894dc4,-592078.9274101779
93e7d2d,-591276.470678784
80ae8c3,-590527.5973229036
416a426,-590652.6542165279
f33523c,-591386.1669539958
126f82d,-591998.1463746503
9a8ba45,2635070.4817905948
a1f91e7,2635872.938520156
af10ed0,2636621.811877966
f271df5,2636496.7549797595
1fe3b48,2635763.2422530726
a4615bc,2635151.262826927
4bcf457,-3987234.740371421
2310dda,-3986432.2836481556
a5b3ce3,-3985683.4103039876
2531708,-3985808.467212878
64f84c5,-3986541.979926944
1bdc33b,-3987153.959351659
8d6250d,-5864700.007115871
5cf50cc,-5863897.550399534
043ec93,-5863148.677047402
4809ee9,-5863273.733936235
e966a41,-5864007.246674165
9c69d4a,-5864619.226082563
776f8c1,-5775901.188137755
1077ac0,-5775098.731423907
de1dec7,-5774349.858070023
f4058e8,-5774474.9149616435
79d0466,-5775208.427695312
344041f,-5775820.407105483
7188c07,-4741012.999733634
a5d2fa4,-4740210.543014199
c4873ac,-4739461.669663958
343f2f2,-4739586.726567857
537ae62,-4740320.2392857075
66bbc04,-4740932.218706116
739123c,-4251003.96014633
59ba538,-4250201.503406696
8569843,-4249452.630032308
55e1798,-4249577.68692705
7d59400,-4250311.199659772
b83baad,-4250923.179113276
08de83a,-3569318.0388017297
06fb43f,-3568515.5820620432
33a2633,-3567766.708688475
11c8ada,-3567891.7655825466
2122ea5,-3568625.2783157527
e488a74,-3569237.2577692866
f4f3fc5,-1245276.5563171506
98ba478,-1244474.0995793045
91fc5ea,-1243725.2262108475
e4b7bff,-1243850.2831136733
269d5f5,-1244583.7958394215
5e87ed3,-1245195.775295131
08803d3,-431890.2592986375
520bc05,-431087.8026233241
dc92e6d,-430338.92924972624
7232204,-430463.9861525893
94d431f,-431197.4988672212
4583c62,-431809.4782924205
900f72c,-474913.2248130962
47090d9,-474110.76813741773
54e4df0,-473361.894764103
3a78b58,-473486.9516667798
a299005,-474220.46438133717
f9554af,-474832.44380667806
b8515dc,-11436515.051056065
6bba15b,-11435712.594326504
e16a3c6,-11434963.7209761
90c82ac,-11435088.777864955
52c8be2,-11435822.290589571
8ae0253,-11436434.270041354
380f046,5709646.479123682
417fe30,5710448.935850896
2169b3b,5711197.809200048
2d029d1,5711072.75231237
7bf6309,5710339.239587359
42f87b4,5709727.2601377815
3d28bae,-9772622.128292687
95067c9,-9771819.671562977
652c089,-9771070.798212767
7647779,-9771195.855101049
f100720,-9771929.367826603
d0eb27d,-9772541.347276323
300de3d,78757930.48858762
9cece62,78758732.94531211
1eb9792,78759481.81866308
1df5085,78759356.76177627
5cbb637,78758623.24904631
0ffe6eb,78758011.26961605
c3faade,14189822.111801356
e35507c,14190624.5685246
ebee31c,14191373.441873789
dbda5c9,14191248.384989895
ae68cdb,14190514.87226154
ad87bf0,14189902.892827898
9ac146e,15336585.83976952
5e0f27c,15337388.296498418
927d69a,15338137.169848852
b8a5d4d,15338012.112957664
be4deab,15337278.600235134
7819852,15336666.6208008
6ca1ab2,-2581568.1343371943
cbb99f0,-2580765.6776083633
0e8bee5,-2580016.8042579517
1be9f88,-2580141.861149162
047a439,-2580875.3738718405
095755d,-2581487.3533063605
7d2e092,-2330231.7493411005
a9d71c5,-2329429.2926615924
b0ef410,-2328680.419292547
b16a2d8,-2328805.476194963
f5209bf,-2329538.9889062047
29a2b6f,-2330150.968337752
28cc22e,-3168596.064327985
93bb035,-3167793.607600376
0ff10e6,-3167044.734252721
44d130a,-3167169.791141756
3dc02c6,-3167903.3038618416
b98a08f,-3168515.2832983956
2b1ad0e,716341.6688088775
2bb68ae,717144.1255360618
fb02738,717892.9988837093
8a32d2b,717767.9419947267
0b82138,717034.4292748496
5e3b8d7,716422.4498384818
193ad73,1087368.9827648625
929f4e3,1088171.4394887164
06c9666,1088920.3128331974
b5864a4,1088795.2559545636
ed4c6b5,1088061.743225336
f26eb37,1087449.763799511
aaf9992,5450786.023917884
4894d11,5451588.480593629
ffae623,5452337.353957124
60f1482,5452212.297066577
6b461b9,5451478.784346543
b8840c4,5450866.80492416
b4350db,-264976.87011057884
1ebd5c0,-264174.4134361297
b46962a,-263425.5400686413
b0df938,-263550.59696507454
c32a0bf,-264284.10968254507
ad4a2ac,-264896.0891061649
9f13744,-4754765.5250167325
bb2781d,-4753963.068346649
8c2549d,-4753214.194978595
27a839f,-4753339.251870751
3b3bcf2,-4754072.76458925
7effe57,-4754684.744015999
0aa8c36,-90584.55773745477
0f9c072,-89782.10106704384
4918c10,-89033.22769909352
535d33c,-89158.28459151834
7513dcc,-89891.79730965942
79205a9,-90503.77673654258
1ec612f,-925663.6500744149
665c96f,-924861.1933928728
d50c6d6,-924112.3200185895
e1db582,-924237.3769213706
f227a61,-924970.8896389902
6be9aeb,-925582.869064413
5160b3d,323159.84590848535
9d446cf,323962.30258992314
e023963,324711.17596432567
d0e2efe,324586.11906148493
168f283,323852.6063439101
f0315fd,323240.62691850215
b8b94e6,789863.6071958169
d18570d,790666.063877657
d6db55b,791414.9372519851
92c0daf,791289.8803480715
c0973b2,790556.3676309735
e01af88,789944.3882042095
f6308d8,-1414827.5430837348
4f45bfb,-1414025.0864080638
39ba29e,-1413276.2130337209
045f712,-1413401.2699360847
51d94c4,-1414134.7826487124
1e7114e,-1414746.7620696202
6c64c1b,-2848309.4138313904
3f4d998,-2847506.9571555704
472ce0c,-2846758.083781302
1c54eb4,-2846883.140683517
0654cbb,-2847616.6533962786
6e9cff8,-2848228.6328173056
7048243,-1546396.6103638262
b5bbdb4,-1545594.1536880806
dfe56db,-1544845.2803138122
0b668b5,-1544970.3372160122
1ad6a59,-1545703.8499289826
5e1e1b5,-1546315.8293496668
1c8035b,-693388.3044298068
35c9161,-692585.8477539718
fb3e42c,-691836.9743796736
6d32358,-691962.0312819928
aca11ac,-692695.5439946055
2ab2a00,-693307.5234156623
8ca228a,2191828.7330367044
0630751,2192631.1897123903
af8d359,2193380.063086733
3896c31,2193255.0061844736
3a94cc2,2192521.4934716225
a3000be,2191909.51405064
680a394,-2776134.951775618
f633fc6,-2775332.495099917
f68f65d,-2774583.621725738
5fa3e62,-2774708.6786278933
d038b89,-2775442.1913405806
4789d8d,-2776054.1707616374
4582512,-1084127.6805656627
2bd5207,-1083325.2238898724
456d1a1,-1082576.3505157977
4733310,-1082701.4074179232
ab52d54,-1083434.9201306105
aecda2c,-1084046.8995517418
bd7dc26,989882.1986434236
26bd45b,990684.6553221047
3be0180,991433.5286937803
83ef4b3,991308.4717879742
cd8bf7e,990574.9590761065
f6b232b,989962.9796591029
1439902,-15096.261370278895
efe2a55,-14293.804691627622
e9be2e6,-13544.931319996715
293eff9,-13669.988225728273
8f873d6,-14403.500937595963
9dad691,-15015.480354614556
761b987,241649.10034669936
b00e6e7,242451.5570248291
92c9e6d,243200.43039592355
209894d,243075.37349245697
e3c2224,242341.86078145355
3213ea1,241729.8813622743
8689412,760865.8035342544
9ae5ae5,761668.2602123544
0e9d117,762417.1335835084
a961b17,762292.0766801015
0488a30,761558.5639691427
98a47c7,760946.5845498145
5ec6f0d,870593.8860609978
6cdd701,871396.3427390829
558b14c,872145.2161102071
7e973f9,872020.1592068002
3ca68ee,871286.6464957073
822cea2,870674.6670765877
a4b0162,2974815.9426693395
302d8cb,2975618.3993986025
5758c54,2976367.272753611
ce52a0e,2976242.21587719
9ee5f69,2975508.703140296
a77723b,2974896.7236959115
fb6c009,547991.2977677658
e1bbdaf,548793.7544841617
05435e8,549542.6278389096
208d647,549417.5709608719
0540725,548684.0582160652
6271537,548072.0787892342
0015a2d,-1015139.6677909493
f43af6c,-1014337.2110751122
457d9e5,-1013588.337719664
5f55fae,-1013713.3945970014
73b59df,-1014446.9073435068
88208e2,-1015058.8867705241
37796fd,-7699603.392292626
b499644,-7698800.9355681315
16e83be,-7698052.062214322
b20c73e,-7698177.119103625
abc5fbc,-7698910.63184163
796cc6f,-7699522.611265577
980e147,673617.4986380339
e24abe7,674419.9553654268
8ef3ba1,675168.8287123367
a19a474,675043.7718242109
875594a,674310.2590888888
d44ef2b,673698.2796743214
c13ec0f,-1053731.6078227684
1e05299,-1052929.1510945559
8e3f62b,-1052180.2777394503
c7d850d,-1052305.334625341
19069c4,-1053038.8473620564
836a2f4,-1053650.826786004
e9c7e93,-3595550.474891752
514817b,-3594748.0181721374
9366f7a,-3593999.1448093206
e750482,-3594124.201698467
c76478a,-3594857.714436233
